text|pol
Um pouco caro ,verduras as vezes murchas ,mas o atendimento é muito bom|1.0
Ótimo atendimento pessoal tudo bacana e educada gostei|1.0
Um supermercado que tem uma infinidade de produtos desde o seco ao molhado mais peca em pequenos detalhes !|0.0
Otimo atendimento e entrega rápida , preços ligeiramente melhores que mercados mais conhecidos .|1.0
Ótimo lugar|1.0
Muito bom adorei|1.0
Eu particularmente , amo esse supermercado , vou todos os dias , ótimos preços e o atendimento é perfeito , estão de parabéns ...|1.0
Excelente supermercado com variedades e bom preço|1.0
Bom para fazer suas compras gostei|1.0
Gosto muito , bem completo , bons preços e atendimento sempre bastante cordial .|1.0
Sempre com atendimento no açougue maravilhoso com a açougueira top|1.0
Gostei do atendimento ...|1.0
Ótimo atendimento e bem variado , sempre vou lá comprar .|1.0
Pouco espaço mas bom atendimento|0.0
Ótimo atendimento , e uma boa amizade|1.0
"A moça do caixa foi muito prestativa ao me ajudar a encontrar o produto .  O mercado é bastante ""sortido"" e sua localização é excelente ."|1.0
Muito bom ! ! ! Mercado familiar de bairro com vários produtos e atendimento muito bom também , sempre vou lá .|1.0
E bom mercado|1.0
Muito bem atendida|1.0
Ótimo atendimento|1.0
Excelente atendimento|1.0
Ótimo atendimento .  Presta um ótimo serviço de entrega .|1.0
O melhor e único do bairro , atendimento , confiança e credibilidade com os clientes ! 🙌🏽😍|1.0
Muita variedade com qualidade , recomendo a banca do cidadão da foto , que não recordo seu nome , comprando farinha pra levar pra Goiânia !|1.0
Local insalubre ,horrível .  Não vale sua visita .|-1.0
Aqui você encontra aquele mastruz com leite , caldo de mocotó , tapioca com carne ou ovo e todos os tipos de ingredientes para uma boa culinária .|1.0
Frutas , verduras , peixes e carnes de primeira com preços especiais .  Valeu a visita .|1.0
Pode ser melhor|1.0
Um lugar muito bom para tomar aquele café da manhã ☕😋|1.0
Mercado central de Porto Velho .  É tradição tem tudo de bom , fui almoçar esse dia um assado de panela no restaurante de uma senhora não recordo o nome .|1.0
Sempre vou a este lugar tomar café da manhã , e acho uma delicia .|1.0
Variedade de frutas , castanhas , óleos , xaropes , artesanato e outros produtos locais .  Lá se pode levar animais pequenos e há cantinhos tradicionais com comidas deliciosas !|1.0
O Mercado Central , precisa ser mais limpo , pois os banheiros ficam trancados , e tem que pedir de um feirante a chave .  ! ! !|-1.0
As instalações são boas .  Achei a variedade de produtos pequena e os preços um pouco acima da média .  Acho que existem melhores opções de Supermercados em Porto Velho .|0.0
Aqui tem toda linha Celeiro Verde , pronta para consumo , Biscoitos de gergelim , linhaça , 120 itens de pura vida saudável ! ! ! ! ! Fica o convite , partilhar o que vai te fazer bem .|1.0
Gostei do lugar , mas tem que melhorar em alguns lugares|1.0
Foi boa , fui bem recebido só faltou fazer compra comigo , porque sou representante comercial de vinho , quanto ao atendimento do supermercado , é excelente .|1.0
Local acessível bom atendimento e variedades de bons produtos|1.0
Lugar super barato ♡ Ameei 💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕😍😍|1.0
Várias variedades e opções de produtos marcas e outros , atendendo várias áreas como alimentos , casa , mesa , banho e roupas .|1.0
"Supermercado super estranho , escuro e desorganizado . 
Em relação aos preços ele não é dos mais baratos , mas não são caros ."|-1.0
Ótimo atendimento ,preços bons|1.0
Bom atendimento|1.0
Ótimo pras compras muita variedade é bons preços|1.0
Preço baixo de boa qualidade|1.0
Atendimento muito bom|1.0
Mercado de bairro bem equipado .  Orações acessíveis .|1.0
Bom , atende bem o bairro que o cerca .|1.0
Horrível péssimo atendimento água com lodo dentro demora pra entregar refrescante extremamente quente .  Mas eu nāo presiso de nada de lá pois não tenho coragem de adquirir quiboa lá mais|-1.0
Atendimento show|1.0
Um dos lugares comerciais mais interessantes para se fazer compras .  Ótimos preços e boa localização .|1.0
Excelente atendimento , recomendo .|1.0
Casa Aragão , aqui , você encontra ofertas de produtos em todos os dias .  Faça uma visita e não esquece de pedir para participar do grupo de whatsapp , onde , diariamente divulgam as ofertas .  Corre lá para conhece e fazer a sua feira .|1.0
Bom atendimento , estacionamento próprio e bons preços .|1.0
Bom .  ..  e um mercado com os itens fora de layouts . Tem um excelente atendimento porém , observei que o Funcionários trabalha sobre algumas pressão da Diretoria . No Geral e um bom mercado por ter um Excelente Sortimento .|0.0
🤩O Minimercado🇧🇷 mais em conta , mais perto e mais família que eu conheço , até os funcionários tem prazer em trabalhar lá ! DEUS e JESUS continue sendo o eixo deste grupo maravilhoso !😄🙌|1.0
Bom preço , não tem muitas marcas conhecidas , mas os produtos são de qualidade|1.0
Mercado com produtos variados e preços competitivo de mercado , porém fecha no horário de almoço que na minha opinião é um ponto negativo , mas vale a pena passar lá e verificar os preços .|1.0
Local é um pouco apertado , mas tem estacionamento próprio e os preços costumam ser bons ! Sempre compro algumas coisas lá .|1.0
Muito ruim e falta de estrutura nas moedas e troco , comparado ao Irmãos Gonçalves que faz de tudo para não faltar nada , e em uma semana ficaram me devendo 5 . 89 , toda vez não tem troco , então fecha essa porra|-1.0
Supermercado pra que quer qualidade elevada .  Porém os preços também são acima do padrão dos outros supermercados .  Mas se quiser produtos diferenciados pode apostar que no Arasuper você encontra .|0.0
Bons preços pra Frutas , lojas parceiras para presentes , em anexo ao supermercado , restaurante com uma comida Maravilhosa , e boas variedades , ótimo horário de funcionamento !|1.0
"Sou cliente antigo e o atendimento sempre foi qualidade ""premium"" .  O preço do leite geralmente esta bem em conta , mais que na maioria dos lugares .  Recomendo fortemente ."|1.0
Volta e meia estou indo a este estabelecimento .  Limpeza , disposição e arrumação regular , produtos de boa qualidade e preços nem sempre atrativos .  Certamente hoje temos que considerar o crescimento dos produtos básicos .  Inflação .|0.0
Ótimo preço , qualidade , estacionamento coberto , ótima localização , fácil acesso .|1.0
Se eu morasse perto seria minha segunda casa ...  Tem de tudo e mais um pouco ...  Os preços são ótimos ...  E eu adoro as opções de comidinhas e lanchinhos prontos ..  É muito prático ...  Gostoso e barato ☺❤|1.0
Infelizmente o Arasuper deixa muito a desejar , não se compara com a qualidade do Arasuper de Rio Branco .|-1.0
Variedade de carnes|1.0
A melhor carne apesar do preço não ser essa Coca toda , eu encontro aqui .|0.0
Muito bom atendimento .|1.0
Cortes de carnes selecionados .  Contudo , falta expor os valores dos cortes em local de fácil visualização .|1.0
Bom ambiente|1.0
Excelente estabelecimento de se comprar os alimentos do lar|1.0
"Carnes de qualidade é aquii viu

 .....  Muito bom"|1.0
Um excelente mercado de bairro , muita variedade .  E a melhor carne de sol da cidade .|1.0
Uma das coisas que mais gosto , é que possui alguns produtos diferenciados e que só encontro lá , como por exemplo : Carne de carneiro e hambúrguer de costela .|1.0
Sempre fui atendido com cortesia e é of supermercado mais próximo ...|1.0
Mercado legal oferece açougue , bebidas , entregas , ótima localização , preços acessíveis , recomendo|1.0
Fui muito bem atendida obrigada|1.0
Completinho para um mercado de bairro porém o preço é mais alto .|1.0
Eu gostei .  tem muita variedade super indico|1.0
Bom de mais|1.0
Supermercado do bairro Areal , atende bem as necessidades do dia-a-dia . Tem açougue , frutas e verduras e o amaciante que mais gosto entra sempre em promoção .|1.0
Atendimento muuitooo bom|1.0
Por ser um mercado pequeno tem uma variedade muito grande de produtos , preços nada fora do normal , mas o diferencial é o bom atendimento .|1.0
Um ótimo lugar ! Encontrei o que procurava|1.0
Gostei do lugar ,é organizado etc .|1.0
Atendimento bom e o preço de alguns itens são muito em conta|1.0
Bom atendimento|1.0
Ótimo atendimento e que sempre todo cliente é tratado com muita educação|1.0
Tem muitas promoções boas|1.0
Onde a gente encontra de tudo .|1.0
Bom lugar para compras|1.0
Ótimo atendimento ! ! Lugar agradavel para compras rápidas .  Achei tudo o que precisava ! ! ! Nota 10|1.0
Sou do estado do Mato Grosso e fui passear em Porto velho , este mercado em Porto Velho tem um ótimo atendimento , variedade de produtos e preços acessíveis , gostei muito e recomendo|1.0
Ótima localidade , variedades de produtos e atendimento ao cliente .|1.0
Encontrei tudo que eu precisava e a entrega é muito rápida .  Super indico|1.0
Tudo caro demais|-1.0
Amei o atendimento super atenciosos e educados .  sempre com bastante promoção|1.0
Bom , tem de tudo um pouco|1.0
O atendimento é excelente .|1.0
Bom atendimento bem higienisado nota mil|1.0
A bolacha tá 1 real kkkkkkk|1.0
Atendimento humanizado , ambiente familiar , melhores condições/preços , funcionários preparados .  Parabéns Zezinho !|1.0
Exatamente ótimo|1.0
Muito bom para comprar é o melhor lugar ☺️|1.0
Mercadinho local da zona sul espetacular .  Tem de tudo ! !|1.0
Só falta açougue|0.0
Ambiente arejado com diversos mesas disponíveis , música boa e ótimo preço de bebida e comida .  Podem vir com a família e filhos , diversos tipos de música na semana e pra quem curte rock é nas terças e quinta aquele forró gostoso .|1.0
Lugar maravilho , música gostosa , amei o café do dia dos pais , recomendo .|1.0
Excelente café da manhã - principalmente as manhãs de domingo , café nordestino ao som de música forró pé-de-serra .|1.0
Local revigorado por obras recentes e que vem se tornando point obrigatório para os que vivem e visitam porto velho .  Bom para café , bom para almoço e a noite para um belo happy hour .  Lugar 100% para todos os gostos .  Visitem pois vale a pena .|1.0
Além de uma belíssima arquitetura , atualmente o mercado serve café da manhã , almoço e janta .  Pela noite há shows ao vivo de músicos locais .  Muito bom pra quem realmente gosta desse gostinho de história no ar .|1.0
Todas as vezes fui bem atendida , a comida boa , bem amplo , ambiente agradável e familiar .|1.0
Ambiente super agradável , música boa , só deveria ter mais opções de cerveja , e a agilidade no atendimento deve ser melhorada .  Se não fosse isso , seria 5 estrelas .|0.0
Ótimo atendimento , atrações marcantes todos os dias perfeito pra curtir de segunda a segunda .|1.0
Local que traz boas energias e recomendo para aquele almoço de final de semana .|1.0
"Atendimento maravilhoso !
Tem de tudo nesse lugar !"|1.0
O mercado possui uma grande variedades de mercadorias , o preço de alguns itens é alto , mas o atendimento é muito bom .|1.0
Atendimento excelente|1.0
É um comércio que atende as necessidades do morador local .  É o chamado tem de tudo um pouco .|1.0
Muito boa , atendimento ótimo só falta eles tirarem nota fiscal para os clientes , por enquanto eles ainda estão na calculadora procedimento de antigamente 😕|-1.0
Bom atendimento , preços acessíveis e variedades de produtos .|1.0
Dona nenê é uma pessoa sem igual atende todos os seus clientes com a maior simpatia , existem variedades de produtos e também faz entrega a domicílio .|1.0
"cafezinho ☕ infinito
nenê
super mega gente boa"|1.0
exemplo emocional a organização e higiene|1.0
Mesmo padrão dos Muffatos do centro .  Lugar limpo e organizado ...  Sempre está com poucos clientes dentro .|1.0
Próxima da minha casa .  Faço minhas compras diárias lá .  Completo .  Ótima Padaria .|1.0
Tem bastante diversidade de produtos , fácil de localizar sem precisar ficar rodando muito pelos corredores .|1.0
Pessoal não realiza as entregas de forma correta , por mais de uma vez , tive que retornar no mercado para pegar minhas compras , que não foram entregues ......  E ainda não reembolsaram a taxa de entrega ....  Atitude errado heim super Muffato|-1.0
Um ótimo mercado com muitas variedades e sou sempre bem atendido só tenho em agradecer|1.0
Faltou apenas um item da minha lista de compras .  O atendimento é sempre muito bom e as atendentes dos caixas são rápidas .|1.0
Os funcionários caixas , atendentes açougue e etc , são muito devagar parece não estar querendo estar ali .  Não tem pró atividade atendimento muito ruim precisa melhorar .|-1.0
Loja ampla e moderna .  Boa variedade e apresentação de produtos .|1.0
Gosto muito desse mercado , só acho que deveria melhorar a parte do açougue .|0.0
dia 19/10/21 comprei uma marmita por 15 ,90 , pior marmita que comecei a comer na minha vida , arroz duro , meio cru , farofa pior ainda , não tem qualidade , nunca mais compro marmita desse mercado , resumindo tive que jogar fora , não dá pra comer|-1.0
supermercado Cidade canção e suas armadilhas para os clientes sacanagem com o povo|-1.0
Bom supermercado , mas precisa melhorar a estrutura .  Banheiro , por exemplo , tem que melhorar demais e manter limpo|-1.0
Muito bom , lembrei de quando trabalhei lá|1.0
Péssima .  Não tinha nada do anunciado .  Triste situação da propaganda neste nosso país .|-1.0
Aproveitei a excelente promoção de vinhos com 60% de desconto na segunda garrafa ....|1.0
